STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COUNTRY,Country/Region,FREQUENCY,Frequency,RDD_SECTOR,Sector,RDD_TECH,Technology,RDD_TYPE,Type,UNIT,Unit,TIME_PERIOD,Time Period,OBS_VALUE,Observation value,QUALIFIER,Qualifier,CONF_STATUS,Confidential Status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2007,,147.33,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2010,,83.865,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2011,,220.72,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2012,,301.544,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2013,,274.889,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2014,,233.468,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2015,,223.205,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2016,,229.448,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2017,,213.456,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2018,,226.485,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2019,,304.61,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2020,,368.942,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2021,,221.14,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2022,,403.68,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2023,,527.649,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,BELGIUM,Belgium,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2024,,549.014,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2000,,3157.197,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2001,,3186.706,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2002,,3784.019,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2003,,3575.576,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2004,,3722.009,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2005,,3584.393,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2006,,3731.168,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2007,,3754.167,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2008,,3670.328,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2009,,3676.981,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2010,,3644.809,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2011,,3892.554,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2012,,4231.263,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2013,,3746.513,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2014,,3452.073,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2015,,2993.086,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2016,,2717.342,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2017,,2652.768,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2018,,3051.13,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2019,,3057.618,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2020,,3050.867,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2021,,3205.444,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2022,,3288.629,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2023,,3261.953,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,IEAAO,IEA Asia Oceania,A,Annual,PUBLIC,Total public,TOTAL,Total,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2024,,3451.96,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2000,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2001,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2002,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2003,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2004,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2005,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2006,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2007,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2008,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2009,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2010,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2011,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2012,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2013,,0.007,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2014,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2015,,4.906,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2016,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2017,,4.209,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2018,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2019,,0.613,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2020,,41.009,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2021,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2022,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2023,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,DENMARK,Denmark,A,Annual,PUBLIC,Total public,UNALLOC,Group 8: Unallocated,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2024,,0,,P,Provisional Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2002,,15.123,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2003,,24.535,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2004,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2005,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2006,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2007,,0,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2008,,18.418,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2009,,21.764,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2010,,26.394,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2011,,20.945,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2012,,14.972,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2013,,21.927,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2014,,21.255,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2015,,24.76,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2016,,28.857,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2017,,31.383,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2018,,30.586,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2019,,29.317,,I,Imputed Value,F,Non-confidential,6,Millions,3,
DATAFLOW,OECD.IEA:RDDPUBLIC(1.0),Public energy technology RD&D budgets,I,KOREA,Korea,A,Annual,PUBLIC,Total public,OTHERTECH,Group 7: Other cross-cutting techs/research,RDD,"Research, development and demonstration",USD_R,USD (constant prices and exchange rates),2020,,30.785,,I,Imputed Value,F,Non-confidential,6,Millions,3,
